tag,conteudo,saida
TIPODEENUNCIADO, ATOS DA CORREGEDORIA GERAL PROVIMENTO N  36 2018   Altera o Codigo de Normas Judicial da Corregedoria Geral de Justica da Paraiba  acrescentando os arts  500 A usque 500 O  para regulamentar o monitoramento eletronico de presos no ambito da Justica Criminal do Estado da Paraiba  O DESEMBARGADOR JOSE AURELIO DA CRUZ  CORREGEDOR  GERAL DE JUSTICA  no uso de suas atribuicoes legais  na forma disposta nos incisos I e XIV do art  94 do Regimento Interno do Tribunal de Justica do Estado da Paraiba  CONSIDERANDO o Decreto Lei n  3 689  Codigo de Processo Penal   de 3 de outubro de 1941  com as alteracoes introduzidas pelas Leis Federais n  12 258 2010 e n  12 403  de 4 de maio de 2011  que possibilitam o monitoramento eletronico nas autorizacoes de saida temporaria e prisao domiciliar bem como medida cautelar diversa da prisao  CONSIDERANDO o Decreto Federal n  7 627  de 24 de novembro de 2011  que regulamenta o monitoramento eletronico de pessoas  CONSIDERANDO a Resolucao n  213  de 15 de dezembro de 2015  do Conselho Nacional de Justica  e a necessidade de alternativas eficazes contra o encarceramento e que mantenham a vigilancia do Estado  CONSIDERANDO a presuncao da inocencia  que deve garantir as pessoas o direito a liberdade  a defesa e ao devido processo legal  com aplicacao residual de prisao preventiva e de medida cautelar diversa da prisao  CONSIDERANDO a Sumula Vinculante 56 do STF que determina a observancia dos parametros delineados no RE 641 320 RS para utilizacao do monitoramento eletronico nas hipoteses do sentenciado que sai da unidade prisional antecipadamente ou e posto em prisao domiciliar por falta de vagas  RESOLVE  Art  1  A Secao VIII do Capitulo I  Titulo VI  Livro II do Codigo de Normas Judicial da Corregedoria Geral de Justica do Estado da Paraiba  sera acrescida dos artigos alfanumericos  500 A usque 500 O  com a seguinte redacao  Art  500 A  O monitoramento eletronico   doravante denominado apenas monitoramento   sera aplicavel  I   Em prisao provisoria domiciliar  art  318 do Codigo de Processo Penal   II   Como medida cautelar diversa da prisao  art  319  IX  do Codigo de Processo Penal   e III   Ao sentenciado que sai antecipadamente ou e posto em prisao domiciliar por falta de vagas  Sumula Vinculante 56   Art  500 B  O monitoramento  como medida cautelar diversa da prisao  devera ser aplicado  exclusivamente  I   A pessoa acusada por crime doloso punivel com pena privativa de liberdade maxima superior a 4  quatro  anos ou condenada por outro crime doloso em sentenca transitada em julgado  ressalvado o disposto no inciso I do art  64 do Codigo Penal  e II   Para garantir cumprimento de medida protetiva de urgencia em crime que envolva violencia domestica e familiar contra mulher  crianca  adolescente  idoso  enfermo ou pessoa com deficiencia   1  Na hipotese do inciso II do paragrafo anterior  o monitoramento devera ser aplicado somente quando houver descumprimento de medida protetiva de urgencia  exceto no caso em que a gravidade da violencia justificar aplicacao imediata   2  O monitoramento devera ser aplicado somente quando verificada a necessidade de vigilancia e depois de demons  tradas a impossibilidade de concessao de liberdade provisoria  com ou sem fianca  e a insuficiencia ou inadequacao de outra medida cautelar diversa da prisao  considerando se  para tanto  conveniencia  gravidade do crime  circunstancias do fato e condicoes pessoais do indiciado ou acusado  3  O monitoramento devera ser evitado  priorizando se encaminhamento a rede de atendimento  quando se tratar de pessoas  I   com transtor  nos mentais  II   em situacao de rua  III   idosas  IV   indigenas  e V   em uso excessivo de alcool ou de outras drogas  Art  500 C  Sao premissas para a aplicacao do monitoramento  I   anuencia expressa da pessoa e II   respeito a integridade fisica  moral e social  Art  500 D  O monitoramento compreendera afixacao ao corpo da pessoa de dispositivo nao ostensivo  tornozeleira  que indique o local em que ela estiver  a distancia e o horario correspondentes e outros dados relativos a fiscalizacao judicial   1  A medida devera ser aplicada com prazo maximo de 90  noventa  dias  permitida 1  uma  prorrogacao  mediante decisao fundamentada  por  no maximo  igual periodo  nas hipoteses dos incisos I e II do art  500 A   2  A medida pode ser aplicada por prazo determinado pela autoridade judiciaria  na hipotese do inciso III do art  500 A  Art  500 E  A administracao  a execucao e o controle do monitoramento incumbirao ao Secretaria de Administracao Penitenciaria do Estado da Paraiba  com base no Decreto Federal n  7 627  de 24 de novembro de 2011  e no ambito da Central de Monitoramento Eletronico  observadas as seguintes atribuicoes  I   disponibilizar o equipamento de monitoramento as unidades judiciarias  II   por ocasiao da colocacao da tornozeleira  a  lavrar termo de monitoramento e encaminha lo ao juiz  b  instruir a pessoa quanto ao uso do equipamento e cientifica la dos deveres previstos no art  500 L  e c  entregar a pessoa documento no qual constem o periodo de vigilancia e os direitos  os deveres e os procedimen  tos a que estiver sujeita  III   assegurar tratamento digno e nao discriminatorio a pessoa monitorada  IV   manter programas e equipes multiprofissionais de acompanhamento e orientacao  V   verificar o cumprimento de condicoes previstas na decisao que determinou o monitoramento  do que nao decorrera competencia para aplicar medidas sem determinacao judicial  VI   mobilizar rede de atendimento e assistencia social para inclusao  de forma nao obrigatoria  da pessoa monitorada  a fim de reintegra la socialmente ou para  consoante indicacao do juiz  suprir necessidades circunstanciais  como alimentacao  vestuario  moradia  transporte e assistencia judici  aria  VII   quando houver violacao da area de exclusao em medida protetiva de urgencia e esgotadas outras formas de solucao  acionar instituicao de seguranca publica para averiguar cometimento de crime que envolva violencia domestica e familiar  VIII   limitar o compartilhamento de dados  no caso do inciso VII  a nome  fotografia  ultima geolocalizacao e enderecos da pessoa monitorada  IX   apurar causa e proporcao em caso de dano no equipamento  normalizando imediatamente o funcionamento  X   proteger e nao compartilhar com terceiros informacoes pessoais e tecnicas atinentes ao monitoramento  XI   fornecer  mediante autorizacao judicial  dados para investigacao criminal ou instrucao processual penal nos casos em que a pessoa monitorada figurar como suspeita  indiciada ou re  XII   observado o disposto nos incisos X e XI  primar pela adocao de padroes de seguranca  sigilo  protecao e uso de dados  XIII   encaminhar ao juiz  na periodicidade definida ou quando ele determinar  relatorio circunstanciado sobre a pessoa monitorada  XIV   cientificar imediatamente o juizo da custodia  se o auto de prisao em flagrante ainda nao houver sido distribuido  ou o juizo para o qual o feito tenha sido distribuido  sobre fato que possa dar causa a revogacao da medida ou a modificacao de suas condicoes  na forma do art  500 F  inciso VI  e do art  500 L  e XV   registrar no sistema de monitoramento fatos e acoes resultantes de suas atribuicoes  Art  500 F  O juiz fara constar na decisao que determinar o monitoramen  to  I   fundamentos faticos e juridicos  II   prazo do monitoramento  III   prazo para reavaliacao da necessidade e da adequacao  IV   area de inclusao domiciliar   local de residencia  com raio de circulacao em metros  especificando recolhimento domiciliar noturno e diurno  sem autorizacao de saida da area delimitada  ou recolhi  mento domiciliar noturno  em fins de semana e em feriados  com autorizacao de saida diurna para trabalho e estudo  especificando enderecos e horarios de deslocamento autorizado  V   area de exclusao   locais a que o monitorado nao podera ir  como residencia e local de trabalho da vitima  fazendo constar  em metros  distancia minima  e VI   as seguintes condicoes a pessoa monitorada  alem das que julgar compativeis com a situacao  a  fornecer endereco da residencia e  se for o caso  dos locais de trabalho e de estudo ou daquele onde podera ser encontrada durante o periodo de monitoramento  b  respeitar a area de inclusao ou de exclusao  c  recolher  se a residencia no periodo noturno  nos fins de semana e nos feriados  se for o caso  observando os horarios estabelecidos  e d  cientificar previamente o juizo de alteracao de endereco mencionado na alinea “a” deste inciso   1  Antes de determinar o monitoramento  o juiz devera consultar a Secretaria de Administracao Penitenciaria do Estado da Paraiba sobre a disponibilidade de equipamento   2  A data de inicio do monitoramen  to e a da colocacao da tornozeleira   3  Alteracao de condicao devera ser comunicada pelo juizo a Secretaria de Administracao Penitenciaria do Estado da Paraiba   4  O relatorio previsto no inciso XIII do art  500 E tambem devera ser parametro para a reavaliacao da medida  Art  500 G  A violacao das condicoes e dos deveres previstos neste Codigo de Normas Judicial podera acarretar  a criterio do juiz  substituicao do monitoramento  imposicao de outra medida cautelar em cumulacao  decretacao de prisao preventiva  art  282   4   do Codigo de Processo Penal  ou retorno a prisao  Paragrafo unico  No caso previsto neste artigo  sera ouvido o monitorado na presenca da defesa e do Ministerio Publico  em audiencia de justificacao  Art  500 H  Ao determinar o monitoramento  o juiz devera expedir o respectivo mandado  que devera ser encaminhado a Secretaria de Administracao Penitenciaria do Estado da Paraiba  Art  500 I  O mandado de monitoramento devera conter  I   qualificacao da pessoa monitorada  II   numero dos autos  III   motivo  IV   prazo  V   areas de inclusao domiciliar ou de exclusao e  se for o caso  enderecos e horarios de deslocamento autorizado  consoante os incisos IV e V do art  500 F  VI   condicoes previstas no inciso VI do art  500 F  VII   numero de telefone para contato com o monitorado  e VIII   determinacao de que  decorrido o prazo do monitoramento  devera ser retirada a tornozeleira  salvo decisao judicial contraria  Art  500 J  A tornozeleira devera ser colocada pela Secretaria de Administracao Penitenciaria do Estado da Paraiba  preferencialmente  em polos instalados nos Nucleos de Custodia das Comarcas  ou nas unidades designadas pela Secretaria de Administracao Penitenciaria  estimulan  do se a instalacao de polos de colocacao do monitoramento em cada Comarca  Paragrafo unico  Para a colocacao da tornozeleira  a pessoa  se estiver solta  devera ser intimada  pessoalmente  a comparecer a unidade indicada  no prazo de 24  vinte e quatro  horas  contado da ciencia da decisao que determinou a medida  Art  500 L  A pessoa sera instruida  no momento da colocacao da tornozeleira  quanto ao periodo de vigilancia  aos procedimentos pertinentes e aos seguintes deveres  I   assinar o termo de monitoramento  II   fornecer pelo menos 1  um  numero de telefone ativo  III   receber visita  responder a contato e cumprir orientacao do servidor responsavel pelo monitoramento  IV   abster se de remover  violar  modificar ou danificar o dispositivo de monitoramento  nem permitir que outrem o faca  V   recarregar diariamente  de forma correta  o equipamento  informando de imediato qualquer falha  VI   manter atualizados os enderecos residencial  comercial e de estudo  VII   no caso de violacao de area de inclusao ou exclusao em virtude de doenca  ameaca de morte  inundacao  incendio ou outro fato superveniente  entrar em contato imediatamente com o Secretaria de Administracao Penitenciaria do Estado da Paraiba  e VIII   nao manter contato com as empresas responsaveis pelo monitoramento  Art  500 M  Para a retirada da tornozeleira  a pessoa devera comparecer ao local indicado pelo Secretaria de Administracao Penitenciaria do Estado da Paraiba  Art  500 N  Atos  decisoes e alteracoes decorrentes do monitoramento e de competencia do juizo deverao ser cadastrados pela chefia de cartorio no Sistema de Automacao da Justica  SAJ   Paragrafo unico  O termo de monitoramento devera ser juntado aos respectivos autos pela chefia de cartorio  Art  500 O  Enquanto nao integrados os sistemas do Poder Judiciario e da Secretaria de Administracao Penitenciaria do Estado da Paraiba  os relatorios e outros documentos deverao ser solicitados ou remetidos preferencialmente pelo Sistema Malote Digital ou por outro meio virtual   com certificacao digital do orgao competente  se couber  Art  2   Este provimento entra em vigor na data de sua publicacao  Joao Pessoa  27 de fevereiro de 2018  DESEMBARGADOR JOSE AURELIO DA CRUZ Corregedor Geral de Justica DESPACHOS DA PRESIDENCIA,1

TIPODEENUNCIADO, JULGADOS DO TRIBUNAL PLENO,0

TIPODEENUNCIADO, JULGADOS DA SEGUNDA CAMARA ESPECIALIZADA CIVEL,0

TIPODEENUNCIADO, ATOS DA DIRETORIA ESPECIAL Em cumprimento a determinacao do Conselho Nacional de Justica  nos autos do Pedido de Providencias n  0001179 03 2017 2 00 0000  e  tendo em vista o Plano de Acao elaborado pela Diretoria de Gestao Estrategica deste Tribunal no objetivo de viabilizar a realizacao de concurso publico para provimento das Serventias Extrajudiciais vagas  sobejantes do ultimo certame em andamento  a DIRETORIA ESPECIAL DO TRIBUNAL DE JUSTICA DO ESTADO DA PARAIBA torna publica  para conhecimento dos interessados  a LISTA DE VACANCIA REMANESCENTE DAS SERVENTIAS EXTRAJUDICIAIS encaminhada pela douta Corregedoria Geral de Justica    1 S CNS Oficio do Registro Civil das Pessoas Naturais do Distrito de Sao Pedro  Municipio de 31 10 1979 Vaga desde a criacao Serventia criada pela Lei Estadual n  4 105  datada de 30 10  Santa Cruz e Comarca de Sousa  1979 e publicada no DOE em 31 10 1979  porem nao instala  da  Apesar de existir nomeacao da Sra  Raimunda Pereira de Araujo  atraves de Ato do Governador  publicado no DOE em 01 11 1984  a serventia nao foi efetivamente instalada    2 S CNS Oficio do Registro Civil das Pessoas Naturais do Distrito de Casinha do Homem 21 12 1979 Vaga desde a criacao Serventia criada pela Lei Estadual n  4 123  datada de 19 12   Municipio de Santa Cruz e Comarca de Sousa  1979 e publicada no DOE em 21 12 1979  porem nao instala  da  Apesar de existir nomeacao da Sra  Maria Leite da Silva  atraves de Ato do Governador  publicado no DOE em 01 11  1984  a serventia nao foi efetivamente instalada    3 S CNS Oficio do Registro Civil das Pessoas Naturais do Conjunto Severino Cabral  Municipio 01 01 1985 Vaga desde a criacao Serventia criada pelo art  12 da Lei Estadual n  4 685  datada e Comarca de Campina Grande  de 13 02 1985  com efeito retroativo a 01 01 1985  porem nao instalada    4 S CNS Oficio do Registro Civil das Pessoas Naturais do Conjunto Alvaro Gaudencio  Municipio 01 01 1985 Vaga desde a criacao Serventia criada pelo art  12 da Lei Estadual n  4 685  datada e Comarca de Campina Grande  de 13 02 1985  com efeito retroativo a 01 01 1985  porem nao instalada    5 S CNS Oficio do Registro Civil das Pessoas Naturais do Bairro das Casas Populares  Municipio 10 04 1988 Vaga desde a criacao Serventia criada pelo Decreto Estadual n  12 428  datado de e Comarca de Cajazeiras  08 04 1988 e publicado no DOE em 10 04 1988  porem nao instalada    6 15 721 4 9  Ofiicio de Registro Civil das Pessoas Naturais do Municiipio e Sede da Comarca de 26 05 1993 Renuncia Vacancia decorrente de decisao do Conselho da Magistratura Joao Pessoa  Circunscricao Bairro das Industrias   PA 888 1991 002172 5 001   atraves do Termo de Anexa  cao promovido pela Corregedoria Geral da Justica  datado de 26 05 1993  o qual anexou a serventia ao 11  RCPN de Joao Pessoa  diante de renuncia apresentada pelo anterior titular  o Sr  Jose Tarcisio Batista Feitosa    7 S CNS Ofiicio do Registro Civil das Pessoas Naturais do Distrito de Impueira  Municiipio 23 04 1994 Vaga desde a criacao Serventia criada pelo art  1  da Lei Estadual n  5 881  publica e Comarca de Paulista  da no DOE em 23 04 1994  Atualmente  a serventia encon  tra se inativa administrativamente e anexada ao RCPN de Paulista  CNS 07 149 8   diante do abando das atividades pela anterior interina  a Sra  Seliane Sibely Ferreira Fernan  des  em 27 03 2000    8 S CNS Ofiicio do Registro Civil das Pessoas Naturais do Distrito de Telha  Municipio e 25 05 1994 Renuncia Vacancia decorrente do abandono das atividades pela anteri  Comarca de Barra de Santa Rosa  or titular  a Sra  Nejla Napy Charara  consoante informacoes da Portaria n  02 93  datada de 30 06 1993  na qual o Juiz da Comarca designa a Sra  Cicera Cisinha dos Santos  titular do RCPN de Barra de Santa Rosa  para cumular em carater especial e ate ulterior deliberacao  culminando com a edicao da Portaria GAPRE n  279  datada de 23 05 1994 e publicada no DJ em 25 05 1994  exonerando a Sra  Nejla Napy Charara    9 S CNS Ofiicio do Registro Civil das Pessoas Naturais do Distrito de Renascenc¸a  Municipio 22 02 1995 Renuncia Vacancia decorrente de renuncia apresentada pela anterior e Comarca de Sape  titular  a Sra  Angela Maria Monteiro Gomes  e homologada atraves da Portaria GAPRE n  189  datada de 21 02 1995 e publicada no DJ em 22 02 1995  Atualmente  a serventia encontra se inativa administrativamente e anexada ao RCPN do Municipio de Sape  CNS 07 311 4    10 S CNS Oficio do Registro Civil das Pessoas Naturais do Distrito de Acau  Municiipio de Pitimbu 28 06 1996 Vaga desde a criacao Serventia criada pelo art  327  “b”  da Lei Complementar e Comarca de Caapora  Estadual n  25  datada de 27 06 1996 e publicada em 28 06  1996  porem nao instalada  Apesar de existir nomeacao da Sra  Rosinete de Souza Gonzaga  atraves da Portaria n  110 do TJPB  datada de 24 01 1997  e publicada do DJ em 30 01  1997  bem como da Portaria n  3663 2002 do TJPB  datada de 11 12 2002 e publicada no DJ em 13 12 2002  designando o Sr  Thiago Leite Lyra para prestar servicos junto ao carto  rio  a serventia nao foi efetivamente instalada    11 S CNS Oficio do Registro Civil das Pessoas Naturais do Distrito de Feira Nova  Municipio 28 06 1996 Vaga desde a criacao Serventia criada pelo art  327  “e”  da Lei Complementar Salgado de Sao Felix e Comarca de Itabaiana  Estadual n  25  datada de 27 06 1996 e publicada em 28 06  1996  porem nao instalada    12 S CNS Oficio do Registro Civil das Pessoas Naturais do Distrito de Melancia  Municipio de 28 06 1996 Vaga desde a criacao Serventia criada pelo art  327  “f”  da Lei Complementar Santa Helena e Comarca de Sao Joao do Rio do Peixe  Estadual n  25  datada de 27 06 1996 e publicada em 28 06  1996  porem nao instalada    13 S CNS Oficio do Registro Civil das Pessoas Naturais do Distrito de Varzea de Emas  Municipio 28 06 1996 Vaga desde a criacao Serventia criada pelo art  327  “f”  da Lei Complementar de Santa Helena e Comarca de Sao Joao do Rio do Peixe  Estadual n  25  datada de 27 06 1996 e publicada em 28 06  1996  porem nao instalada    14 S CNS Oficio do Registro Civil das Pessoas Naturais do Distrito de Lagoa de Dentro  Municipio 28 06 1996 Vaga desde a criacao Serventia criada pelo art  327  “g”  da Lei Complementar e Comarca de Campina Grande  Estadual n  25  datada de 27 06 1996 e publicada em 28 06  1996  porem nao instalada    15 S CNS Oficio do Registro Civil das Pessoas Naturais do Distrito de Boa Esperanca  Municipio 28 06 1996 Vaga desde a criacao Serventia criada pelo art  327  “i”  da Lei Complementar Esta de Lastro e Comarca de Sousa  dual n  25  datada de 27 06 1996 e publicada em 28 06 1996  porem nao instalada  Apesar de existir nomeacao da Sra  Celia Maria de Abrantes  atraves da Portaria n  490 do TJPB  publicada do DJ em 30 06 1997  a serventia nao foi efetiva  mente instalada    16 S CNS Oficio do Registro Civil das Pessoas Naturais do Distrito de Catole dos Goncalves 28 06 1996 Vaga desde a criacao Serventia criada pelo art  327  “i”  da Lei Complementar Esta  Municipio e Comarca de Cajazeiras  dual n  25  datada de 27 06 1996 e publicada em 28 06 1996  porem nao instalada    17 S CNS Ofiicio do Registro Civil das Pessoas Naturais do Distrito de Mimoso  Municiipio 27 09 1998 Renuncia Vacancia decorrente do abandono das atividades pelo anteri e Comarca de Paulista  or titular  o Sr  Alcio Ricardo Jeronimo Monteiro  cujo ultimo ato foi lavrado em 27 09 1998  Atualmente  a serventia en  contra se inativa administrativamente e anexada ao RCPN de Paulista  CNS 07 149 8    18 07 090 4 Ofiicio de Registro Civil das Pessoas Naturais e de Interdic¸oÞes e Tutelas do Municiipio 14 03 2003 Aposentadoria Vacancia decorrente da aposentadoria do anterior titular  o Sr  e Sede da Comarca de Boqueirao Rosimildo Florindo Barbosa  atraves do Ato da Presidencia n  229  datado de 12 03 2003  publicado no DJ em 14 03 2003 e republicado em 28 03 2003   19 07 151 4 Ofiicio de Registro Civil das Pessoas Naturais do Municiipio de Bom Sucesso 11 02 2009 Morte Vacancia decorrente da morte do anterior titular  o Sr  Jose  Comarca de Catolei do Rocha  Goncalves de Almeida  em 11 02 2009  Livro C 1  Fls  27  Termo n  106    20 06 891 6 8  Ofiicio de Registro Civil das Pessoas Naturais do Municiipio e Sede da Comarca 13 08 2013 Renuncia Vacancia decorrente de renuncia da antiga titular  a Sra  Ro de Joao Pessoa  Circunscricao Cristo Redentor  semary Fausto de Oliveira Gama  conforme Portaria Juiz n  006 2013  datada de 13 08 2013    21 06 906 2 2  Tabelionato de Notas da Comarca de Campina Grande 17 12 2013 Morte Vacancia decorrente da morte do anterior titular  o Sr  Antonio Aladim Chaves Cordeiro  em 17 12 2013  Livro C 248  Fls  187  Termo n  121996    22 07 162 1 Ofiicio de Registro Civil das Pessoas Naturais do Municiipio de Serra Grande 18 01 2014 Morte Vacancia decorrente de obito da anterior titular  a Sra  Maria  Comarca de Itaporanga  Aglaiva Ramalho  em 18 01 2014  Livro C 44  Fls  117  Ter  mo n  15970    23 07 146 4 Ofiicio de Registro Civil das Pessoas Naturais do Municiipio de Baiia da Traicao 06 02 2014 Morte Vacancia decorrente da morte do anterior titular  o Sr  Antonio  Comarca de Rio Tinto  Fernandes Neto  em 06 02 2014  Livro C 12  Fls  193  Termo n  4193    24 07 032 6 Ofiicio de Registro Civil das Pessoas Naturais do Distrito de PinduraÞo  Municiipio 22 08 2014 Renuncia Vacancia decorrente de renuncia da anterior titular  Sra  Ines de Camalaui   Comarca de Monteiro  Ferreira Filha  conforme Portaria Juiz n  01 2014  datada de 22 08 2014   25 07 049 0 2  Tabelionato de Notas e Uinico Ofiicio de Protesto de Tiitulos da Comarca de 22 09 2014 Renuncia Vacancia decorrente de renuncia da anterior titular  Sra  Paula Brejo do Cruz Francinete Maia Nascimento  conforme Oficio n  050 2014  datado de 22 09 2014    26 07 182 9 4  Tabelionato de Notas da Comarca de Joao Pessoa 12 12 2014 Morte Vacancia decorrente da morte do anterior titular  Sr  Joao Alberto Travassos  em 12 12 2014  Livro C 24  Fls  162  Termo n  4562     27 07 022 7 Ofiicio de Registro Civil das Pessoas Naturais do Distrito de Barra de Camaratuba 25 03 2015 Renuncia Vacancia decorrente de renuncia da anterior titular  Sra  Maria  Municiipio de Mataraca   Comarca de Mamanguape  de Fatima Costa  conforme Oficio 001 2014  datado de 15  08 2014 e homologada atraves da Portaria Juiz n  03 2015  datada de 25 03 2015    28 07 105 0 Ofiicio de Registro Civil das Pessoas Naturais do Distrito de Itajubatiba  Municiipio de 07 04 2015 Renuncia Vacancia decorrente de renuncia da anterior titular  Sra  Maria Catingueira   Comarca de Piancoi  Lucia Nunes Rodrigues Gomes  conforme termo  datado de 07 04 2015   29 07 301 5 1  Tabelionato de Notas e de Protesto de Tiitulos  Registro de Tiitulos e Documentos e 07 09 2015 Morte Vacancia decorrente da morte da anterior titular  Sra  Rosa Civil das Pessoas Juriidicas da Comarca de Santa Rita Bandeira Velloso de Azevedo  em 07 09 2015  Livro C 27  Fls  76  Termo n  5076    30 07 054 0 3  Tabelionato de Notas da Comarca de Campina Grande 21 01 2016 Renuncia Vacancia decorrente da renuncia da anterior titular  Sra  Maria do Socorro Silva de Aragao  atraves da Portaria do Juiz n  01 2016  datada de 19 01 2016 e publicada no DJ em 21 01 2016   31 S CNS Tabelionato de Notas e de Protesto de Tiitulos da Comarca de Sapei 09 06 2016 Vaga desde a criacao Vacancia decorrente da criacao da serventia extrajudicial  atraves da Lei Estadual n  10 705  datada de 08 06 2016 e publicada no DOE em 09 06 2016  A serventia nao foi insta  lada  diante de dispositivo contido no art  3  da referida lei  “A instalacao da serventia extrajudicial criada fica condicionada ao preenchimento de vaga por concurso publico de ingresso ou de remocao  conforme disposto na Lei Federal n  8 935  de 18 11 1994”    32 06 904 7 Ofiicio de Registro Civil das Pessoas Naturais e de Interdicoes e Tutelas do Municiipio 09 07 2016 Morte Vacancia decorrente da morte da anterior titular  Sra  Maria e Sede da Comarca de Bonito de Santa Fe Ilza Caju de Lacerda  em 09 07 2016  Livro C 109  fls  151  Termo n  44 468    33 07 002 9 Ofiicio de Registro Civil das Pessoas Naturais do Municiipio de Gado Bravo  Comarca 20 07 2016 Renuncia Vacancia decorrente de renuncia da anterior titular  Sra  Maria de Aroeiras  do Carmo Lima Socorro  conforme Portaria Juiz n  001 2016  datada de 20 07 2016   34 07 169 6 Ofiicio de Registro Civil das Pessoas Naturais do Municiipio de Caldas BrandaÞo 09 08 2016 Morte Vacancia decorrente da morte do anterior titular  Sr  Evandro  Comarca de Gurinheim  Rangel de Paiva  em 09 08 2016  Livro C 26  fls  06  Termo n  20938    35 S CNS Tabelionato de Notas e de Protesto de Tiitulos e Ofiicio de Registro de Imoiveis  15 08 2016 Vaga desde a criacao Vacancia decorrente da instalacao da comarca do Conde  de Tiitulos e Documentos e Civis das Pessoas Juriidicas da Comarca de Conde conforme Resolucao da Presidencia n  25 2016  publicada no DJE em 15 08 2016    36 07 319 7 Ofiicio de Registro Civil das Pessoas Naturais do Distrito de Taboleiro  Municiipio 01 06 2017 Aposentadoria Vacancia decorrente da aposentadoria por invalidez do ante e Comarca de Bananeiras  por invalidez rior titular  Sr  Ivan Cosmo Pereira  atraves da Portaria GA  PRE n  1 359  datada de 29 05 2017 e publicada no DJE em 01 06 2017    37 07 252 0 2  Tabelionato de Notas e Ofiicio de Registro de Imoiveis da Comarca de Princesa Isabel 20 07 2017 Perda da delegacao Vacancia decorrente da extincao da delegacao  atraves da Portaria GAPRE n  1 826 2017  datada de 19 07 2017 e publi  cada no DJE em 20 07 2017  DIARIO DA JUSTICA   JOAO PESSOA PB • DISPONIBILIZACAO  QUARTA FEIRA  28 DE MARCO DE 2018 Joao Pessoa PB • Disponibilizacao  quarta feira  28 de marco de 2018 N  15 466 Publicacao  segunda feira  02 de abril de 2018    Lei n  11 419  de 19 de dezembro de 2006  art  4  ANO XLVIII,1

TIPODEENUNCIADO, ATOS DA CORREGEDORIA GERAL,0

TIPODEENUNCIADO, PAUTA DE JULGAMENTO DA TERCEIRA CAMARA ESPECIALIZADA CIVEL 11  PAUTA ORDINARIA   DIA 10 DE ABRIL DE 2018   08 30 HORAS,0

